peak_utc,peak_counts,class_like
2083-04-08 09:01:11,46.0,B/A
2083-04-08 09:03:16,46.0,B/A
2083-04-08 09:05:53,43.0,B/A
2083-04-08 09:08:21,44.0,B/A
2083-04-08 09:10:26,35.0,B/A
2083-04-08 09:12:31,33.0,B/A
2083-04-08 09:14:35,35.0,B/A
2083-04-08 09:16:58,41.0,B/A
2083-04-08 09:19:17,33.0,B/A
2083-04-08 09:21:52,37.0,B/A
2083-04-08 09:24:01,31.0,B/A
2083-04-08 09:26:12,33.0,B/A
2083-04-08 09:28:26,32.0,B/A
2083-04-08 09:30:28,39.0,B/A
2083-04-08 09:32:31,35.0,B/A
2083-04-08 09:34:40,38.0,B/A
2083-04-08 09:36:57,37.0,B/A
2083-04-08 09:39:04,34.0,B/A
2083-04-08 09:41:17,33.0,B/A
2083-04-08 09:43:33,35.0,B/A
2083-04-08 09:45:37,36.0,B/A
2083-04-08 09:47:44,29.0,B/A
2083-04-08 09:49:52,33.0,B/A
2083-04-08 09:51:53,30.0,B/A
2083-04-08 09:54:09,37.0,B/A
2083-04-08 09:56:15,35.0,B/A
2083-04-08 09:58:31,39.0,B/A
2083-04-08 10:00:36,48.0,B/A
2083-04-08 10:02:42,45.0,B/A
2083-04-08 10:04:43,47.0,B/A
2083-04-08 10:07:01,44.0,B/A
2083-04-08 10:09:15,45.0,B/A
2083-04-08 10:11:21,39.0,B/A
2083-04-08 10:13:26,48.0,B/A
2083-04-08 10:15:38,71.0,B/A
2083-04-08 10:17:54,105.0,B/A
2083-04-08 10:20:01,95.0,B/A
2083-04-08 10:22:13,79.0,B/A
2083-04-08 10:24:15,63.0,B/A
2083-04-08 10:29:25,45.0,B/A
2083-04-08 10:32:25,34.0,B/A
2083-04-08 10:34:49,29.0,B/A
2083-04-08 10:36:50,30.0,B/A
2083-04-08 10:38:51,26.0,B/A
2083-04-08 10:40:59,28.0,B/A
2083-04-08 10:43:04,30.0,B/A
2083-04-08 10:45:07,29.0,B/A
2083-04-08 10:47:08,27.0,B/A
2083-04-08 10:49:14,27.0,B/A
2083-04-08 10:51:20,29.0,B/A
2083-04-08 10:53:22,29.0,B/A
2083-04-08 10:55:37,25.0,B/A
2083-04-08 10:57:46,25.0,B/A
2083-04-08 11:00:07,24.0,B/A
2083-04-08 11:02:21,29.0,B/A
2083-04-08 11:04:22,28.0,B/A
2083-04-08 11:06:26,27.0,B/A
2083-04-08 11:08:44,25.0,B/A
2083-04-08 11:10:47,26.0,B/A
2083-04-08 11:12:54,23.0,B/A
2083-04-08 11:14:54,25.0,B/A
2083-04-08 11:17:06,27.0,B/A
2083-04-08 11:19:10,26.0,B/A
2083-04-08 11:21:25,28.0,B/A
2083-04-08 11:23:37,6219.0,M
2083-04-08 11:52:55,3124.0,C
2083-04-08 12:05:46,923.0,B/A
2083-04-08 12:15:56,398.0,B/A
2083-04-08 12:24:43,235.0,B/A
2083-04-08 12:32:37,222.0,B/A
2083-04-08 12:42:23,315.0,B/A
2083-04-08 12:47:53,219.0,B/A
2083-04-08 12:55:14,233.0,B/A
2083-04-08 13:01:06,217.0,B/A
2083-04-08 13:03:56,184.0,B/A
2083-04-08 13:06:03,165.0,B/A
2083-04-08 13:16:56,123.0,B/A
2083-04-08 13:28:04,103.0,B/A
2083-04-08 13:30:13,96.0,B/A
2083-04-08 13:34:35,87.0,B/A
2083-04-08 13:37:29,83.0,B/A
2083-04-08 13:42:39,66.0,B/A
2083-04-08 13:44:40,64.0,B/A
2083-04-08 13:47:27,57.0,B/A
2083-04-08 13:49:50,58.0,B/A
2083-04-08 13:51:58,58.0,B/A
2083-04-08 13:54:11,58.0,B/A
2083-04-08 13:56:23,47.0,B/A
2083-04-08 13:58:27,50.0,B/A
2083-04-08 14:00:54,57.0,B/A
2083-04-08 14:03:07,48.0,B/A
2083-04-08 14:05:12,48.0,B/A
2083-04-08 14:07:46,43.0,B/A
2083-04-08 14:09:59,44.0,B/A
2083-04-08 14:12:49,39.0,B/A
2083-04-08 14:15:30,36.0,B/A
2083-04-08 14:17:37,35.0,B/A
2083-04-08 14:20:34,31.0,B/A
2083-04-08 14:22:44,32.0,B/A
2083-04-08 14:24:52,30.0,B/A
2083-04-08 14:27:04,30.0,B/A
2083-04-08 14:29:08,30.0,B/A
2083-04-08 14:31:12,31.0,B/A
2083-04-08 14:33:21,27.0,B/A
2083-04-08 14:35:38,31.0,B/A
2083-04-08 14:37:40,32.0,B/A
2083-04-08 14:39:45,29.0,B/A
2083-04-08 14:41:56,27.0,B/A
2083-04-08 14:44:25,30.0,B/A
2083-04-08 14:46:26,31.0,B/A
2083-04-08 14:48:33,42.0,B/A
2083-04-08 14:50:42,37.0,B/A
2083-04-08 14:53:11,29.0,B/A
2083-04-08 14:55:14,28.0,B/A
2083-04-08 14:57:23,30.0,B/A
2083-04-08 14:59:31,32.0,B/A
2083-04-08 15:01:40,47.0,B/A
2083-04-08 15:03:44,50.0,B/A
2083-04-08 15:05:48,46.0,B/A
2083-04-08 15:07:51,45.0,B/A
2083-04-08 15:09:56,52.0,B/A
2083-04-08 15:11:57,65.0,B/A
2083-04-08 15:14:02,73.0,B/A
2083-04-08 15:16:02,71.0,B/A
2083-04-08 15:18:07,55.0,B/A
2083-04-08 15:20:09,54.0,B/A
2083-04-08 15:23:35,39.0,B/A
2083-04-08 15:25:59,31.0,B/A
2083-04-08 15:28:37,31.0,B/A
2083-04-08 15:31:20,36.0,B/A
2083-04-08 15:33:30,36.0,B/A
2083-04-08 15:35:47,32.0,B/A
2083-04-08 15:37:51,36.0,B/A
2083-04-08 15:40:17,32.0,B/A
2083-04-08 15:42:18,29.0,B/A
2083-04-08 15:44:27,31.0,B/A
2083-04-08 15:46:29,29.0,B/A
2083-04-08 15:48:39,25.0,B/A
2083-04-08 15:50:42,28.0,B/A
2083-04-08 15:52:53,32.0,B/A
2083-04-08 15:55:02,66.0,B/A
2083-04-08 15:57:20,2204.0,C
2083-04-08 16:19:30,1258.0,B/A
2083-04-08 16:29:19,437.0,B/A
2083-04-08 16:36:37,223.0,B/A
2083-04-08 16:40:58,149.0,B/A
2083-04-08 16:44:04,120.0,B/A
2083-04-08 16:46:20,101.0,B/A
2083-04-08 16:48:26,88.0,B/A
2083-04-08 16:50:36,83.0,B/A
2083-04-08 16:52:47,77.0,B/A
2083-04-08 16:55:21,71.0,B/A
2083-04-08 16:58:23,66.0,B/A
2083-04-08 17:02:00,60.0,B/A
2083-04-08 17:04:28,56.0,B/A
2083-04-08 17:06:31,56.0,B/A
2083-04-08 17:09:10,54.0,B/A
2083-04-08 17:11:18,54.0,B/A
2083-04-08 17:13:28,55.0,B/A
2083-04-08 17:15:34,58.0,B/A
2083-04-08 17:17:42,61.0,B/A
2083-04-08 17:19:51,94.0,B/A
2083-04-08 17:21:58,97.0,B/A
2083-04-08 17:24:09,82.0,B/A
2083-04-08 17:26:48,79.0,B/A
2083-04-08 17:29:35,65.0,B/A
2083-04-08 17:32:42,61.0,B/A
2083-04-08 17:35:01,65.0,B/A
2083-04-08 17:38:26,65.0,B/A
2083-04-08 17:40:32,63.0,B/A
2083-04-08 17:42:43,57.0,B/A
2083-04-08 17:45:55,74.0,B/A
2083-04-08 17:48:06,103.0,B/A
2083-04-08 17:50:48,108.0,B/A
2083-04-08 17:53:15,97.0,B/A
2083-04-08 17:55:18,99.0,B/A
2083-04-08 17:57:29,99.0,B/A
2083-04-08 17:59:37,92.0,B/A
2083-04-08 18:06:42,63.0,B/A
2083-04-08 18:09:22,59.0,B/A
2083-04-08 18:12:03,55.0,B/A
2083-04-08 18:14:15,48.0,B/A
2083-04-08 18:18:22,51.0,B/A
2083-04-08 18:20:39,40.0,B/A
2083-04-08 18:22:45,47.0,B/A
2083-04-08 18:24:49,48.0,B/A
2083-04-08 18:26:53,50.0,B/A
2083-04-08 18:28:59,48.0,B/A
2083-04-08 18:31:58,43.0,B/A
2083-04-08 18:34:33,41.0,B/A
2083-04-08 18:36:57,43.0,B/A
2083-04-08 18:39:19,36.0,B/A
2083-04-08 18:41:39,33.0,B/A
2083-04-08 18:43:45,35.0,B/A
2083-04-08 18:45:49,33.0,B/A
2083-04-08 18:48:19,31.0,B/A
2083-04-08 18:50:27,33.0,B/A
2083-04-08 18:52:39,31.0,B/A
2083-04-08 18:54:41,30.0,B/A
2083-04-08 18:56:57,29.0,B/A
2083-04-08 18:59:01,35.0,B/A
2083-04-08 19:01:06,29.0,B/A
2083-04-08 19:03:08,35.0,B/A
2083-04-08 19:05:12,29.0,B/A
2083-04-08 19:07:15,37.0,B/A
2083-04-08 19:09:18,40.0,B/A
2083-04-08 19:11:21,48.0,B/A
2083-04-08 19:13:25,43.0,B/A
2083-04-08 19:15:26,37.0,B/A
2083-04-08 19:18:25,39.0,B/A
2083-04-08 19:20:33,46.0,B/A
2083-04-08 19:22:34,44.0,B/A
2083-04-08 19:25:02,33.0,B/A
2083-04-08 19:27:15,31.0,B/A
2083-04-08 19:29:42,28.0,B/A
2083-04-08 19:31:45,25.0,B/A
2083-04-08 19:33:53,26.0,B/A
2083-04-08 19:35:59,26.0,B/A
2083-04-08 19:38:13,27.0,B/A
2083-04-08 19:40:15,32.0,B/A
2083-04-08 19:42:23,42.0,B/A
2083-04-08 19:44:30,53.0,B/A
2083-04-08 19:46:48,62.0,B/A
2083-04-08 19:49:10,62.0,B/A
2083-04-08 19:51:20,67.0,B/A
2083-04-08 19:53:26,69.0,B/A
2083-04-08 19:55:35,62.0,B/A
2083-04-08 19:57:41,63.0,B/A
2083-04-08 19:59:54,57.0,B/A
2083-04-08 20:01:56,56.0,B/A
2083-04-08 20:04:03,60.0,B/A
2083-04-08 20:06:05,74.0,B/A
2083-04-08 20:08:07,79.0,B/A
2083-04-08 20:10:38,64.0,B/A
2083-04-08 20:12:49,59.0,B/A
2083-04-08 20:15:04,48.0,B/A
2083-04-08 20:20:35,37.0,B/A
2083-04-08 20:23:02,37.0,B/A
2083-04-08 20:25:13,34.0,B/A
2083-04-08 20:27:18,36.0,B/A
2083-04-08 20:29:21,45.0,B/A
2083-04-08 20:31:36,37.0,B/A
2083-04-08 20:33:46,41.0,B/A
2083-04-08 20:36:05,43.0,B/A
2083-04-08 20:38:13,33.0,B/A
2083-04-08 20:40:42,37.0,B/A
2083-04-08 20:42:45,37.0,B/A
2083-04-08 20:44:52,33.0,B/A
2083-04-08 20:46:56,30.0,B/A
2083-04-08 20:49:08,34.0,B/A
2083-04-08 20:51:19,34.0,B/A
2083-04-08 20:53:23,35.0,B/A
2083-04-08 20:55:31,34.0,B/A
2083-04-08 20:57:37,36.0,B/A
2083-04-08 20:59:54,33.0,B/A
2083-04-08 21:02:00,44.0,B/A
2083-04-08 21:04:10,67.0,B/A
2083-04-08 21:06:22,116.0,B/A
2083-04-08 21:09:19,106.0,B/A
2083-04-08 21:12:02,70.0,B/A
2083-04-08 21:14:15,63.0,B/A
2083-04-08 21:16:27,73.0,B/A
2083-04-08 21:18:35,81.0,B/A
2083-04-08 21:20:41,74.0,B/A
2083-04-08 21:23:00,65.0,B/A
2083-04-08 21:25:54,61.0,B/A
2083-04-08 21:28:20,51.0,B/A
2083-04-08 21:30:22,47.0,B/A
2083-04-08 21:32:32,47.0,B/A
2083-04-08 21:34:43,42.0,B/A
2083-04-08 21:37:45,37.0,B/A
2083-04-08 21:40:40,36.0,B/A
2083-04-08 21:42:48,32.0,B/A
2083-04-08 21:45:14,29.0,B/A
2083-04-08 21:47:17,33.0,B/A
2083-04-08 21:49:33,27.0,B/A
2083-04-08 21:51:35,26.0,B/A
2083-04-08 21:53:47,23.0,B/A
2083-04-08 21:55:57,27.0,B/A
2083-04-08 21:58:10,23.0,B/A
2083-04-08 22:00:14,24.0,B/A
2083-04-08 22:02:19,27.0,B/A
2083-04-08 22:04:31,25.0,B/A
2083-04-08 22:06:36,24.0,B/A
2083-04-08 22:08:43,24.0,B/A
2083-04-08 22:10:46,25.0,B/A
2083-04-08 22:12:48,22.0,B/A
2083-04-08 22:14:54,25.0,B/A
2083-04-08 22:16:56,30.0,B/A
2083-04-08 22:18:58,34.0,B/A
2083-04-08 22:21:04,37.0,B/A
2083-04-08 22:23:12,24.0,B/A
2083-04-08 22:25:26,27.0,B/A
2083-04-08 22:27:33,22.0,B/A
2083-04-08 22:29:38,20.0,B/A
2083-04-08 22:31:40,45.0,B/A
2083-04-08 22:33:52,44.0,B/A
2083-04-08 22:35:54,44.0,B/A
2083-04-08 22:38:04,42.0,B/A
2083-04-08 22:40:12,52.0,B/A
2083-04-08 22:42:18,50.0,B/A
2083-04-08 22:44:25,45.0,B/A
2083-04-08 22:47:45,40.0,B/A
2083-04-08 22:49:46,34.0,B/A
2083-04-08 22:52:02,31.0,B/A
2083-04-08 22:54:10,37.0,B/A
2083-04-08 22:56:11,37.0,B/A
2083-04-08 22:58:20,52.0,B/A
2083-04-08 23:00:24,52.0,B/A
2083-04-08 23:02:28,44.0,B/A
2083-04-08 23:04:35,37.0,B/A
2083-04-08 23:06:39,35.0,B/A
2083-04-08 23:08:49,39.0,B/A
2083-04-08 23:10:58,38.0,B/A
2083-04-08 23:13:03,38.0,B/A
2083-04-08 23:15:05,36.0,B/A
2083-04-08 23:17:07,29.0,B/A
2083-04-08 23:19:14,29.0,B/A
2083-04-08 23:21:19,27.0,B/A
2083-04-08 23:23:32,28.0,B/A
2083-04-08 23:25:33,28.0,B/A
2083-04-08 23:27:39,29.0,B/A
2083-04-08 23:29:51,28.0,B/A
2083-04-08 23:31:56,30.0,B/A
2083-04-08 23:34:02,31.0,B/A
2083-04-08 23:36:05,35.0,B/A
2083-04-08 23:38:09,35.0,B/A
2083-04-08 23:40:15,158.0,B/A
2083-04-08 23:45:15,121.0,B/A
2083-04-08 23:47:54,51.0,B/A
2083-04-08 23:50:08,38.0,B/A
2083-04-08 23:52:30,42.0,B/A
2083-04-08 23:54:38,40.0,B/A
2083-04-08 23:57:02,47.0,B/A
2083-04-08 23:59:05,41.0,B/A
2083-04-10 00:00:42,41.0,B/A
2083-04-10 00:02:46,47.0,B/A
2083-04-10 00:05:02,45.0,B/A
2083-04-10 00:07:08,42.0,B/A
2083-04-10 00:09:36,39.0,B/A
2083-04-10 00:11:39,40.0,B/A
2083-04-10 00:13:42,47.0,B/A
2083-04-10 00:15:47,47.0,B/A
2083-04-10 00:17:48,59.0,B/A
2083-04-10 00:19:53,79.0,B/A
2083-04-10 00:22:05,96.0,B/A
2083-04-10 00:24:23,107.0,B/A
2083-04-10 00:26:33,94.0,B/A
2083-04-10 00:28:42,94.0,B/A
2083-04-10 00:31:05,86.0,B/A
2083-04-10 00:33:22,71.0,B/A
2083-04-10 00:37:34,68.0,B/A
2083-04-10 00:39:57,62.0,B/A
2083-04-10 00:41:59,53.0,B/A
2083-04-10 00:44:54,55.0,B/A
2083-04-10 00:47:11,47.0,B/A
2083-04-10 00:49:13,50.0,B/A
2083-04-10 00:51:33,54.0,B/A
2083-04-10 00:53:38,51.0,B/A
2083-04-10 00:55:46,43.0,B/A
2083-04-10 00:58:03,49.0,B/A
2083-04-10 01:00:07,51.0,B/A
2083-04-10 01:02:09,53.0,B/A
2083-04-10 01:04:24,45.0,B/A
2083-04-10 01:07:34,45.0,B/A
2083-04-10 01:09:39,40.0,B/A
2083-04-10 01:11:41,36.0,B/A
2083-04-10 01:13:44,38.0,B/A
2083-04-10 01:15:54,36.0,B/A
2083-04-10 01:18:07,42.0,B/A
2083-04-10 01:20:19,55.0,B/A
2083-04-10 01:22:29,55.0,B/A
2083-04-10 01:24:31,59.0,B/A
2083-04-10 01:26:51,54.0,B/A
2083-04-10 01:28:55,56.0,B/A
2083-04-10 01:32:16,54.0,B/A
2083-04-10 01:34:45,42.0,B/A
2083-04-10 01:37:00,38.0,B/A
2083-04-10 01:39:08,59.0,B/A
2083-04-10 01:41:09,73.0,B/A
2083-04-10 01:43:19,76.0,B/A
2083-04-10 01:45:23,74.0,B/A
2083-04-10 01:47:34,94.0,B/A
2083-04-10 01:50:02,95.0,B/A
2083-04-10 01:52:25,120.0,B/A
2083-04-10 02:00:41,192.0,B/A
2083-04-10 02:05:16,121.0,B/A
2083-04-10 02:07:43,362.0,B/A
2083-04-10 02:29:12,280.0,B/A
2083-04-10 02:44:28,165.0,B/A
2083-04-10 02:47:54,128.0,B/A
2083-04-10 02:50:19,111.0,B/A
2083-04-10 02:52:20,100.0,B/A
2083-04-10 02:54:21,96.0,B/A
2083-04-10 03:01:15,65.0,B/A
2083-04-10 03:04:46,57.0,B/A
2083-04-10 03:09:56,42.0,B/A
2083-04-10 03:12:45,41.0,B/A
2083-04-10 03:14:53,36.0,B/A
2083-04-10 03:17:01,35.0,B/A
2083-04-10 03:19:27,37.0,B/A
2083-04-10 03:21:32,51.0,B/A
2083-04-10 03:23:37,53.0,B/A
2083-04-10 03:25:42,48.0,B/A
2083-04-10 03:28:03,40.0,B/A
2083-04-10 03:30:14,34.0,B/A
2083-04-10 03:32:28,31.0,B/A
2083-04-10 03:34:35,26.0,B/A
2083-04-10 03:36:53,27.0,B/A
2083-04-10 03:39:08,26.0,B/A
2083-04-10 03:41:10,23.0,B/A
2083-04-10 03:43:36,28.0,B/A
2083-04-10 03:45:37,29.0,B/A
2083-04-10 03:47:49,29.0,B/A
2083-04-10 03:49:57,39.0,B/A
2083-04-10 03:52:10,41.0,B/A
2083-04-10 03:54:18,36.0,B/A
2083-04-10 03:56:22,32.0,B/A
2083-04-10 03:59:00,28.0,B/A
2083-04-10 04:01:16,25.0,B/A
2083-04-10 04:03:36,21.0,B/A
2083-04-10 04:05:39,21.0,B/A
2083-04-10 04:07:44,21.0,B/A
2083-04-10 04:09:47,25.0,B/A
2083-04-10 04:11:51,28.0,B/A
2083-04-10 04:13:59,30.0,B/A
2083-04-10 04:16:04,28.0,B/A
2083-04-10 04:18:10,29.0,B/A
2083-04-10 04:20:18,27.0,B/A
2083-04-10 04:22:48,28.0,B/A
2083-04-10 04:24:56,28.0,B/A
2083-04-10 04:27:15,24.0,B/A
2083-04-10 04:29:29,22.0,B/A
2083-04-10 04:31:39,22.0,B/A
2083-04-10 04:33:41,26.0,B/A
2083-04-10 04:35:48,24.0,B/A
2083-04-10 04:37:49,24.0,B/A
2083-04-10 04:39:51,26.0,B/A
2083-04-10 04:41:54,25.0,B/A
2083-04-10 04:43:55,21.0,B/A
2083-04-10 04:46:08,23.0,B/A
2083-04-10 04:48:11,20.0,B/A
2083-04-10 04:50:18,20.0,B/A
2083-04-10 04:52:21,23.0,B/A
2083-04-10 04:54:26,24.0,B/A
2083-04-10 04:56:30,29.0,B/A
2083-04-10 04:58:35,22.0,B/A
2083-04-10 05:00:43,20.0,B/A
2083-04-10 05:02:52,23.0,B/A
2083-04-10 05:05:00,38.0,B/A
2083-04-10 05:07:44,57.0,B/A
2083-04-10 05:09:54,46.0,B/A
2083-04-10 05:12:00,43.0,B/A
2083-04-10 05:14:03,32.0,B/A
2083-04-10 05:16:34,27.0,B/A
2083-04-10 05:18:41,33.0,B/A
2083-04-10 05:20:45,26.0,B/A
2083-04-10 05:22:46,22.0,B/A
2083-04-10 05:24:51,23.0,B/A
2083-04-10 05:27:02,24.0,B/A
2083-04-10 05:29:17,23.0,B/A
2083-04-10 05:31:21,30.0,B/A
2083-04-10 05:33:26,30.0,B/A
2083-04-10 05:35:28,27.0,B/A
2083-04-10 05:37:44,28.0,B/A
2083-04-10 05:39:53,35.0,B/A
2083-04-10 05:41:55,35.0,B/A
2083-04-10 05:43:59,52.0,B/A
2083-04-10 05:46:04,56.0,B/A
2083-04-10 05:48:22,59.0,B/A
2083-04-10 05:50:28,62.0,B/A
2083-04-10 05:52:43,66.0,B/A
2083-04-10 05:54:52,67.0,B/A
2083-04-10 05:56:59,61.0,B/A
2083-04-10 05:59:17,52.0,B/A
2083-04-10 06:01:50,48.0,B/A
2083-04-10 06:03:56,50.0,B/A
2083-04-10 06:05:57,47.0,B/A
2083-04-10 06:08:13,46.0,B/A
2083-04-10 06:10:15,45.0,B/A
2083-04-10 06:12:19,43.0,B/A
2083-04-10 06:14:29,42.0,B/A
2083-04-10 06:16:31,35.0,B/A
2083-04-10 06:18:51,38.0,B/A
2083-04-10 06:21:25,37.0,B/A
2083-04-10 06:23:26,39.0,B/A
2083-04-10 06:25:56,35.0,B/A
2083-04-10 06:28:00,54.0,B/A
2083-04-10 06:30:25,327.0,B/A
2083-04-10 06:38:28,215.0,B/A
2083-04-10 06:43:35,109.0,B/A
2083-04-10 06:46:33,87.0,B/A
2083-04-10 06:48:53,73.0,B/A
2083-04-10 06:50:57,61.0,B/A
2083-04-10 06:53:12,59.0,B/A
2083-04-10 06:56:43,45.0,B/A
2083-04-10 06:58:50,41.0,B/A
2083-04-10 07:00:59,42.0,B/A
2083-04-10 07:03:52,38.0,B/A
2083-04-10 07:05:54,41.0,B/A
2083-04-10 07:08:01,58.0,B/A
2083-04-10 07:10:08,64.0,B/A
2083-04-10 07:12:16,60.0,B/A
2083-04-10 07:14:20,55.0,B/A
2083-04-10 07:16:28,47.0,B/A
2083-04-10 07:19:17,42.0,B/A
2083-04-10 07:22:34,31.0,B/A
2083-04-10 07:24:43,32.0,B/A
2083-04-10 07:26:53,32.0,B/A
2083-04-10 07:29:01,68.0,B/A
2083-04-10 07:31:15,77.0,B/A
2083-04-10 07:33:56,69.0,B/A
2083-04-10 07:36:16,60.0,B/A
2083-04-10 07:38:21,59.0,B/A
2083-04-10 07:40:34,44.0,B/A
2083-04-10 07:42:45,42.0,B/A
2083-04-10 07:45:04,42.0,B/A
2083-04-10 07:47:09,49.0,B/A
2083-04-10 07:49:22,54.0,B/A
2083-04-10 07:51:32,60.0,B/A
2083-04-10 07:53:34,55.0,B/A
2083-04-10 07:55:50,53.0,B/A
2083-04-10 07:59:04,45.0,B/A
2083-04-10 08:01:24,43.0,B/A
2083-04-10 08:05:13,37.0,B/A
2083-04-10 08:07:50,32.0,B/A
2083-04-10 08:09:55,29.0,B/A
2083-04-10 08:12:02,26.0,B/A
2083-04-10 08:14:06,28.0,B/A
2083-04-10 08:16:12,24.0,B/A
2083-04-10 08:18:21,27.0,B/A
2083-04-10 08:20:23,22.0,B/A
2083-04-10 08:22:37,24.0,B/A
2083-04-10 08:24:58,24.0,B/A
2083-04-10 08:27:01,20.0,B/A
2083-04-10 08:29:13,23.0,B/A
2083-04-10 08:31:14,19.0,B/A
2083-04-10 08:33:25,17.0,B/A
2083-04-10 08:35:31,23.0,B/A
2083-04-10 08:37:37,23.0,B/A
2083-04-10 08:39:39,24.0,B/A
2083-04-10 08:41:43,17.0,B/A
2083-04-10 08:43:48,20.0,B/A
2083-04-10 08:46:05,19.0,B/A
2083-04-10 08:48:08,20.0,B/A
2083-04-10 08:50:24,17.0,B/A
2083-04-10 08:52:27,18.0,B/A
2083-04-10 08:54:30,19.0,B/A
2083-04-10 08:56:35,20.0,B/A
2083-04-10 08:58:35,18.0,B/A
2083-04-10 09:00:40,24.0,B/A
2083-04-10 09:02:43,24.0,B/A
2083-04-10 09:04:49,27.0,B/A
2083-04-10 09:06:54,29.0,B/A
2083-04-10 09:09:02,34.0,B/A
2083-04-10 09:11:05,39.0,B/A
2083-04-10 09:13:08,46.0,B/A
2083-04-10 09:15:12,64.0,B/A
2083-04-10 09:17:24,87.0,B/A
2083-04-10 09:20:17,1039.0,B/A
2083-04-10 11:09:35,658.0,B/A
2083-04-10 12:24:43,336.0,B/A
2083-04-10 13:16:16,229.0,B/A
2083-04-10 13:44:01,215.0,B/A
2083-04-10 13:51:40,180.0,B/A
2083-04-10 14:04:14,174.0,B/A
2083-04-10 14:10:50,151.0,B/A
2083-04-10 14:13:40,149.0,B/A
2083-04-10 14:16:38,148.0,B/A
2083-04-10 14:19:29,142.0,B/A
2083-04-10 14:22:22,147.0,B/A
2083-04-10 14:24:43,140.0,B/A
2083-04-10 14:26:48,145.0,B/A
2083-04-10 14:28:53,140.0,B/A
2083-04-10 14:30:59,133.0,B/A
2083-04-10 14:33:10,141.0,B/A
2083-04-10 14:37:23,139.0,B/A
2083-04-10 14:39:27,154.0,B/A
2083-04-10 14:48:51,123.0,B/A
2083-04-10 14:53:37,132.0,B/A
2083-04-10 14:55:49,138.0,B/A
2083-04-10 14:57:53,151.0,B/A
2083-04-10 15:07:06,107.0,B/A
2083-04-10 15:09:26,103.0,B/A
2083-04-10 15:12:37,99.0,B/A
2083-04-10 15:16:56,102.0,B/A
2083-04-10 15:19:08,103.0,B/A
2083-04-10 15:23:30,98.0,B/A
2083-04-10 15:26:13,101.0,B/A
2083-04-10 15:28:32,112.0,B/A
2083-04-10 15:30:34,115.0,B/A
2083-04-10 15:44:10,89.0,B/A
2083-04-10 15:47:19,85.0,B/A
2083-04-10 15:50:03,88.0,B/A
2083-04-10 15:52:42,76.0,B/A
2083-04-10 15:55:11,87.0,B/A
2083-04-10 15:58:29,73.0,B/A
2083-04-10 16:01:08,74.0,B/A
2083-04-10 16:03:37,72.0,B/A
2083-04-10 16:06:17,76.0,B/A
2083-04-10 16:09:22,71.0,B/A
2083-04-10 16:12:03,70.0,B/A
2083-04-10 16:15:30,68.0,B/A
2083-04-10 16:17:53,71.0,B/A
2083-04-10 16:20:18,60.0,B/A
2083-04-10 16:22:35,61.0,B/A
2083-04-10 16:25:45,62.0,B/A
2083-04-10 16:27:59,68.0,B/A
2083-04-10 16:30:02,62.0,B/A
2083-04-10 16:32:03,60.0,B/A
2083-04-10 16:34:19,59.0,B/A
2083-04-10 16:36:58,58.0,B/A
2083-04-10 16:39:00,57.0,B/A
2083-04-10 16:41:02,59.0,B/A
2083-04-10 16:43:10,61.0,B/A
2083-04-10 16:46:11,61.0,B/A
2083-04-10 16:48:17,57.0,B/A
2083-04-10 16:50:18,66.0,B/A
2083-04-10 16:52:22,56.0,B/A
2083-04-10 16:54:28,53.0,B/A
2083-04-10 16:56:39,54.0,B/A
2083-04-10 16:58:55,55.0,B/A
2083-04-10 17:01:05,55.0,B/A
2083-04-10 17:03:14,56.0,B/A
2083-04-10 17:05:30,58.0,B/A
2083-04-10 17:07:34,56.0,B/A
2083-04-10 17:09:59,57.0,B/A
2083-04-10 17:13:18,54.0,B/A
2083-04-10 17:15:34,51.0,B/A
2083-04-10 17:17:57,53.0,B/A
2083-04-10 17:20:09,51.0,B/A
2083-04-10 17:22:23,49.0,B/A
2083-04-10 17:24:36,47.0,B/A
2083-04-10 17:27:08,45.0,B/A
2083-04-10 17:29:09,47.0,B/A
2083-04-10 17:31:13,47.0,B/A
2083-04-10 17:33:18,43.0,B/A
2083-04-10 17:35:20,43.0,B/A
2083-04-10 17:37:35,43.0,B/A
2083-04-10 17:39:40,46.0,B/A
2083-04-10 17:41:52,44.0,B/A
2083-04-10 17:44:13,44.0,B/A
2083-04-10 17:46:20,49.0,B/A
2083-04-10 17:48:26,62.0,B/A
2083-04-10 17:50:31,158.0,B/A
2083-04-10 17:55:41,139.0,B/A
2083-04-10 17:59:25,105.0,B/A
2083-04-10 18:01:42,79.0,B/A
2083-04-10 18:03:45,68.0,B/A
2083-04-10 18:07:25,64.0,B/A
2083-04-10 18:09:28,63.0,B/A
2083-04-10 18:14:26,54.0,B/A
2083-04-10 18:17:11,42.0,B/A
2083-04-10 18:19:16,39.0,B/A
2083-04-10 18:21:28,44.0,B/A
2083-04-10 18:23:55,35.0,B/A
2083-04-10 18:25:57,44.0,B/A
2083-04-10 18:27:59,52.0,B/A
2083-04-10 18:30:02,81.0,B/A
2083-04-10 18:32:27,73.0,B/A
2083-04-10 18:34:35,48.0,B/A
2083-04-10 18:38:35,40.0,B/A
2083-04-10 18:40:46,34.0,B/A
2083-04-10 18:42:53,34.0,B/A
2083-04-10 18:44:56,38.0,B/A
